0.232239,-0.117371,-0.306152,0.543213,0.154236,0.541748,0.348877,0.274719,0.576477,0.421631
-0.070496,0.284119,-0.241333,0.155945,0.086670,0.063354,0.357117,0.060303,0.171021,0.182617
0.225342,-0.255859,-0.055481,0.633118,0.620117,0.399536,0.527832,-0.189636,0.306885,0.070984
0.921326,0.060303,0.465149,0.019775,0.250793,-0.192444,0.522095,0.387939,0.164612,0.239929
-0.160156,-0.043762,0.546021,0.188110,0.617065,0.239563,-0.102112,0.473938,0.893494,0.248657
0.489197,-0.271240,1.041748,0.308960,-0.074280,0.337219,0.584534,0.272766,0.417786,0.037598
0.223816,-0.227722,0.291443,0.141235,0.471252,0.385376,0.224487,0.390564,0.268005,0.500366
-0.248657,0.332031,-0.075195,0.022705,0.121582,0.022339,0.301453,0.104675,0.280762,0.165405
0.467773,0.022888,0.236267,0.222412,-0.143066,-0.008911,0.570435,0.160034,0.118286,0.001892
-0.035522,0.540344,0.170898,0.137756,-0.073669,-0.030029,0.239441,0.035461,0.629761,0.068787
-0.071777,0.204956,0.078552,0.013062,-0.020813,0.011780,0.079346,0.019287,0.108093,0.103394
-0.044678,-0.146851,0.151489,0.063477,0.504150,0.205444,0.091614,0.468079,0.427185,0.516418
-0.209473,0.122742,0.202332,0.393616,1.048462,0.081177,-0.008423,-0.033875,0.553711,0.482117
0.265137,0.544006,0.392883,0.373169,-0.078430,-0.139221,0.166016,-0.216492,0.323059,0.142517
0.018250,0.081604,-0.070374,0.143555,0.154480,0.312622,0.340149,0.045898,0.340271,0.367371
0.424927,-0.258179,-0.137085,0.367737,-0.069458,0.206421,0.540649,-0.180725,0.332825,0.066895
0.016968,0.034729,-0.273071,0.224609,0.148499,0.269897,0.619568,0.139832,0.333862,0.313538
0.002014,0.212158,0.367126,0.182129,0.147705,0.015991,0.350159,0.024963,0.229980,0.061462
0.268311,-0.276306,0.074951,0.586609,1.098389,0.219604,0.490906,0.069824,0.647156,0.822876
0.441895,-0.164490,0.329102,0.583069,0.958496,0.086548,0.152344,-0.015015,0.267212,0.281616
0.470276,-0.127930,0.113464,0.237000,0.145569,-0.025085,0.737732,-0.103455,0.332092,-0.037842
0.490601,0.199463,0.252441,0.800964,0.244629,0.326355,0.495850,0.065125,0.213684,0.209656
0.643372,-0.162781,-0.110046,0.358337,0.422485,0.305725,0.351074,0.458191,0.420776,0.255859
0.251160,-0.134338,0.119385,0.324646,0.141785,0.035095,0.157410,0.025208,0.141968,0.052124
0.836426,0.482483,0.512146,0.489563,0.332703,-0.080383,0.601868,0.260620,0.439514,0.303284
0.636536,-0.514832,0.174438,0.190857,0.074890,0.047791,0.555298,0.017700,0.444580,0.089661
0.670044,-0.305786,0.118774,0.408386,1.132690,-0.045715,0.708740,0.304688,0.257629,0.415283
-0.018005,0.566895,0.066772,-0.007202,0.032410,0.013306,-0.058594,0.130310,0.400574,0.152588
0.550354,-0.224609,-0.005005,0.360718,0.718384,0.171875,0.366455,0.343872,0.503662,0.681030
0.136536,0.166931,0.044678,0.277283,0.121277,0.072449,0.062256,0.332031,0.454285,-0.001465
0.397949,-0.159546,0.076416,0.702087,0.175842,0.383850,0.607849,0.762390,0.175171,0.639526
0.237122,0.170105,0.756531,0.155090,0.058899,0.046936,0.627258,0.142822,0.998352,0.340942
0.069031,0.022949,-0.008545,-0.052063,0.515320,0.035095,0.294250,-0.029785,0.076904,0.290710
-0.151306,-0.116455,0.655518,0.364563,0.225281,0.139709,0.281067,-0.280151,0.486694,0.193237
-0.174500,-0.019165,0.462524,0.429932,0.797791,0.288086,0.051392,0.628052,0.600098,0.202698
-0.090149,0.075073,-0.104980,0.246216,0.304138,0.039551,0.198547,-0.177979,0.457886,0.144348
0.251526,0.151672,0.289124,0.276550,0.179443,0.050598,0.393494,0.310791,0.496399,0.514709
0.391113,0.203857,0.395020,0.494080,0.485352,-0.018677,0.116577,0.200256,0.746521,0.232483
0.325684,0.038391,0.057251,0.735901,0.432495,0.221558,0.524475,-0.086365,0.737427,0.334106
1.194092,-0.057861,0.457947,0.213440,0.012207,0.433411,0.450623,0.473999,0.157227,0.324097
0.508911,-0.108765,0.293823,0.303040,0.192383,0.328735,-0.021545,0.592651,0.501465,0.557007
1.790771,-0.134521,0.712646,0.508484,0.067444,0.404480,0.419861,0.286377,0.364380,0.227173
0.770325,-0.195007,0.753662,0.231506,-0.018738,0.472961,0.468872,0.066895,0.233398,-0.196655
-0.175293,0.152405,0.443970,0.334167,0.252014,0.151062,0.226868,0.223572,1.151001,0.274597
-0.206909,0.359985,0.075623,-0.001282,0.008118,0.044861,0.184143,0.104370,0.448364,0.183594
-0.119019,0.440491,0.274780,0.345093,0.517456,0.257812,-0.172119,0.476929,0.767822,0.666748
0.287720,-0.124695,-0.057068,0.587646,-0.036682,0.372375,0.315491,-0.052368,0.397644,-0.009216
-0.038757,-0.062195,0.363831,0.220093,0.191956,0.079102,0.283325,0.302979,0.330139,0.426147
-0.296082,0.229004,0.216125,0.237000,0.063416,0.123352,-0.007751,-0.023193,0.860229,0.285461
0.161011,-0.021423,0.466858,0.383362,0.580444,0.404785,-0.048279,1.255188,1.338623,0.671265
0.226685,-0.139587,-0.068726,0.215454,0.665588,0.227478,0.338135,0.407288,0.396179,0.496216
0.636292,-0.448975,0.313782,-0.057129,0.318726,0.206360,0.840942,0.209045,0.211670,0.163269
0.316345,-0.131775,1.419312,0.559570,0.253723,0.114624,0.589233,-0.178650,0.776367,0.317993
0.184143,-0.179138,0.024963,0.149536,0.534363,0.162415,0.177490,0.275940,0.382507,0.519653
0.139404,0.118835,0.365784,0.305176,0.737366,-0.101868,0.376709,-0.007874,0.501587,0.542603
0.302734,-0.199829,0.199158,0.926331,1.179932,0.128845,0.511230,-0.061340,0.607422,0.604370
-0.227112,0.090271,0.408875,0.167053,0.413086,0.308594,-0.253479,0.649841,1.056824,0.568420
0.516907,-0.209534,-0.173889,0.289368,0.407043,0.555969,0.688538,0.227112,0.097290,0.438721
0.582947,-0.313049,0.419189,0.043152,0.447021,0.111206,0.728516,0.373413,-0.100708,0.183289
-0.218384,0.776123,0.380981,0.233521,0.010620,-0.025513,0.073669,0.144287,0.696899,0.116272
0.484741,-0.282043,0.212097,0.864441,-0.119812,0.478149,0.294861,0.033875,0.509521,0.215759
0.366089,-0.123962,0.170471,0.057739,0.055481,-0.038513,1.006775,-0.032104,0.238220,0.275818
-0.266052,-0.008667,0.080444,0.139587,0.403381,-0.029236,0.279175,0.059204,0.507507,-0.005371
0.399170,-0.121582,-0.180603,0.548035,0.051941,0.589417,0.360474,0.420227,0.917236,0.538330
-0.182251,0.319214,-0.025635,0.065430,0.031433,0.102783,0.573792,0.073608,0.625183,0.129211
0.666626,0.444458,0.370850,0.468811,0.885681,0.045593,0.226868,0.259521,0.972046,0.727539
-0.040161,0.215515,-0.227173,0.156372,0.075989,0.128052,0.372742,0.084473,0.290466,0.244507
-0.078613,0.291443,0.245605,0.403076,0.440552,0.414978,-0.104126,0.223999,0.775024,0.493652
0.762268,-0.188232,0.513062,-0.102234,0.168152,-0.070129,0.851746,0.242065,0.176208,0.021240
0.380188,-0.082886,0.138794,0.415100,0.889099,0.111389,0.424316,0.005249,0.617310,0.815552
0.383789,0.027893,0.226868,0.073975,0.173096,-0.129272,0.520752,0.174011,0.009583,0.146240
1.094116,-0.063477,0.302307,0.115662,0.220093,0.260193,0.232727,0.108154,0.304749,0.098328
0.519531,-0.484070,-0.015442,0.401917,0.445740,0.605408,0.351318,0.490906,0.622864,0.518188
0.476929,-0.110840,0.333740,0.836609,0.828735,0.058716,-0.033020,0.054810,0.304199,0.424866
0.406616,-0.231445,0.272705,0.434937,0.727661,0.345825,0.303406,0.012268,0.208435,0.559753
0.319031,-0.069153,0.140198,0.192078,0.765808,0.031677,0.310913,0.082275,0.417542,0.526855
0.714111,-0.222656,0.715515,0.650879,0.310852,0.155212,0.504028,0.260681,0.229370,0.250427
0.038940,0.572083,0.263367,0.453125,-0.151550,-0.137024,0.123169,0.064453,0.557800,0.124084
0.209839,-0.170105,-0.248657,0.169800,0.498718,0.247070,0.492432,-0.117493,0.432373,0.570496
0.146118,-0.130371,0.284058,0.262146,0.801941,0.144104,0.053650,-0.032715,0.376648,0.329102
0.240967,0.286682,0.453369,0.756470,-0.066467,0.141296,0.271057,-0.276794,0.954224,0.230652
-0.136658,0.518127,0.220215,-0.011047,0.122131,0.122986,-0.068665,0.201416,0.735657,0.422485
0.288086,0.037048,-0.094238,0.312195,-0.036499,0.048218,0.369873,0.053711,0.391541,0.089050
0.036316,0.148315,0.060486,0.141052,0.760986,-0.032043,0.425903,0.052673,0.531250,0.658081
-0.099670,0.131287,0.175659,-0.140259,0.523010,0.103333,0.011719,0.241943,0.590027,0.570190
-0.134521,0.047241,0.145264,-0.096252,0.558472,-0.053162,0.245056,-0.025818,0.549500,0.241882
-0.402466,-0.060852,-0.078796,0.213562,0.460876,0.183411,0.235962,-0.078735,0.454895,0.418091
0.507385,-0.038879,0.408875,0.609375,0.872253,-0.021362,0.592834,0.126587,0.448669,0.363647
-0.022766,0.025269,0.116211,0.040405,0.662292,-0.031921,0.141663,0.008118,0.452637,0.261414
0.383362,-0.355774,0.487976,-0.200623,0.391052,0.227661,0.402588,0.247009,0.347412,0.510071
0.721069,-0.487732,0.118286,0.483948,0.691895,0.519165,0.430237,-0.225464,0.374878,0.411682
0.349548,0.091248,0.347473,0.034363,0.395813,-0.055786,0.255737,0.220764,0.517456,0.074707
-0.086853,0.006104,-0.077942,0.110413,0.514709,0.268555,0.040466,0.314392,0.407227,0.264893
0.331421,-0.200256,0.215515,0.311646,0.042480,-0.099487,0.931274,0.138428,0.384705,0.292114
0.054504,0.013794,0.217346,0.398865,0.600769,0.321533,0.009399,0.442200,0.743164,0.481384
0.267212,0.196167,0.105835,0.076782,0.524231,0.092285,0.194458,-0.065491,0.523010,0.420837
1.028564,-0.224365,0.641907,0.645752,-0.158936,0.085876,0.146545,0.209045,0.140625,0.228210
0.510742,-0.037659,-0.065918,-0.009094,0.296875,0.155640,0.309509,0.578918,0.410400,0.416138
0.079956,0.094055,0.358704,0.267212,0.541870,0.094910,0.393494,-0.084290,0.925354,0.681335
0.441040,-0.250183,-0.020691,0.074646,0.268250,0.188232,0.261047,0.173096,0.349487,0.379944
0.576233,-0.234253,0.357239,-0.119385,0.421021,0.033936,1.153625,0.255615,0.598206,0.375427
0.794373,-0.016968,0.537048,0.009583,0.297791,-0.063904,1.127747,0.120361,0.566162,0.383362
0.599731,-0.480408,0.339600,0.424805,0.231628,0.404602,0.731079,0.078918,0.405273,0.462891
0.034790,-0.188904,0.561707,0.210144,0.764343,0.171204,0.140076,0.321533,0.795471,0.536804
0.109436,0.063782,0.101868,0.257080,0.099731,0.078369,0.552734,0.012329,1.047363,0.386353
-0.078308,0.533569,0.168091,0.086182,-0.025452,-0.038208,0.226501,0.070618,0.526306,0.052917
0.825989,-0.529419,0.249023,0.180298,0.149780,0.182922,0.571838,0.022644,0.318604,0.089355
-0.101440,0.849976,0.344360,0.245361,-0.058044,-0.183838,0.289612,0.108215,0.835083,0.083313
0.524963,-0.369568,0.364136,0.176941,0.367737,-0.031616,0.972717,0.379944,0.249756,0.472473
0.192505,-0.075073,0.428101,-0.027710,0.677368,-0.062317,0.189941,0.449890,0.862183,0.253113
0.266541,-0.139893,0.228821,0.045715,0.048523,-0.084778,0.564575,-0.052551,0.210144,-0.074463
0.165527,-0.128235,0.250549,0.415405,0.213074,0.306335,0.127502,0.240967,0.399048,0.398071
-0.072327,0.029968,0.416992,0.514404,0.693237,0.292908,0.036621,0.109009,0.352661,0.254944
-0.033386,0.489014,0.213562,-0.014832,-0.089661,-0.059265,0.117859,0.148499,0.288818,0.126892
-0.038208,0.173767,0.301514,0.235107,0.662231,0.046326,0.168884,0.394958,0.754456,0.400452
-0.098572,0.125366,-0.108215,0.082153,0.014099,0.046326,0.284607,0.101440,0.241394,0.114685
0.156067,-0.084290,0.187927,-0.233582,0.574463,-0.060974,0.549255,0.092957,0.827942,0.256226
0.720215,-0.361084,1.381348,0.618835,0.263855,0.154419,0.574646,-0.300293,0.695618,0.418274
0.776306,-0.324890,0.319885,0.158997,0.095886,0.091675,0.479248,-0.072388,0.306091,0.022766
0.136536,0.264587,-0.033020,0.399780,0.271851,-0.007629,0.197205,0.009033,0.385132,0.545105
0.327209,-0.233643,-0.063232,0.262817,0.745728,0.110840,0.492188,-0.119263,0.297546,0.495483
0.237732,0.085876,0.411560,0.616760,0.768066,0.167053,0.161987,-0.046204,0.594360,0.230774
0.327637,-0.000610,0.140259,0.010132,0.467224,0.068176,0.197449,0.473938,0.410400,0.061768
0.315735,-0.255188,-0.018860,0.294006,0.124207,0.535645,0.313843,-0.076599,0.283386,0.336121
-0.147949,0.298340,-0.067688,0.107422,0.097961,0.044189,0.171814,0.172668,0.186462,0.137085
0.416626,-0.047913,0.130493,0.059753,0.458008,0.345886,0.303650,0.320862,0.526123,0.560303
0.561584,-0.215271,0.291626,0.004395,0.573425,0.036621,0.726440,0.466797,-0.252136,0.213623
0.842651,-0.611389,0.181885,0.043823,0.250854,0.049072,0.789001,0.091309,0.097473,0.176392
0.354187,0.016602,0.200195,0.440430,-0.059753,0.393066,0.545959,0.330139,0.037476,0.117737
0.021912,0.351562,-0.156311,0.206360,0.607971,-0.012024,0.286316,0.082031,0.344116,0.187378
-0.383423,-0.034973,0.051819,0.092468,0.980103,0.064880,0.443115,0.102600,0.668152,0.419067
0.656921,-0.020813,0.516357,0.302979,0.076477,-0.023132,0.892761,0.064758,0.274048,0.369751
0.854431,-0.532837,0.001099,0.217529,0.340820,0.559204,0.521545,0.231445,0.347473,0.546326
0.350098,-0.043701,0.430176,0.833923,1.019592,0.291199,0.250366,0.084717,0.523560,0.575500
0.085754,-0.205566,0.252197,0.057373,0.592834,-0.017151,0.715332,0.372375,0.116089,0.414856
0.442871,-0.290466,0.307129,0.439880,0.225159,0.205750,0.581177,0.090149,0.228333,0.232910
0.198975,-0.009827,0.166504,0.230347,0.522095,0.028809,0.271240,-0.097656,0.486450,0.305664
0.113831,0.124207,0.256653,0.604431,0.301697,0.221191,0.256042,0.155762,0.335938,-0.044067
-0.077087,0.274597,-0.064148,0.003662,-0.055664,-0.021423,0.289185,0.116882,0.222656,0.039368
0.029114,-0.047119,-0.085205,0.315857,0.794189,0.194519,0.256348,-0.014160,0.399109,0.329285
0.076782,-0.114563,0.009644,0.185974,0.672485,0.128784,0.290344,0.022461,0.348938,0.352051
-0.016602,-0.052124,0.807678,0.226807,0.503540,0.283203,0.148315,0.609802,1.074768,0.385864
0.767883,0.260193,0.683289,0.891113,-0.346008,0.270142,0.329895,-0.238953,0.622559,0.023499
0.395386,0.123535,0.169373,0.642456,-0.014954,0.171875,0.160400,0.090210,0.334595,-0.055725
0.106201,0.297241,0.556458,0.044434,0.304443,-0.037170,0.379395,0.085876,0.776123,0.191345
-0.074585,0.195435,0.008545,-0.009949,0.096252,0.151672,-0.126160,0.037292,0.309204,0.175415
-0.091980,0.279724,0.109680,0.051758,-0.054077,-0.016724,0.088318,0.039856,0.204346,0.108215
0.026001,-0.196289,0.283386,0.117737,0.328003,0.036255,0.415833,-0.112549,0.664185,0.332336
-0.081299,0.534302,0.097900,0.037659,0.076294,-0.006531,0.163757,0.132812,0.388672,0.072388
0.285645,0.304993,0.387268,0.263489,0.087097,0.102722,0.455322,-0.044861,0.946716,0.323792
-0.108154,0.335022,-0.020020,0.144226,0.126038,0.080933,0.100342,0.184692,0.254883,0.117126
0.276306,-0.107727,0.494995,0.438538,0.101074,0.162842,0.753052,-0.261780,0.812683,0.282837
0.279419,0.071716,-0.045776,0.040100,-0.020386,-0.020813,0.376526,0.190918,0.474182,0.317871
1.591919,-0.169006,0.727112,0.719299,-0.051331,0.451782,0.510803,0.540955,0.315674,0.371826
0.161682,0.170593,0.243225,0.648682,-0.120178,0.116638,0.353760,-0.151062,0.592773,0.256165
0.325195,-0.068665,0.114746,0.101501,0.649597,-0.036987,0.373779,0.024536,0.665588,0.532410
0.578735,0.397888,0.678528,0.411865,-0.112732,-0.001343,0.796570,0.086243,0.673462,0.292175
0.306885,-0.318054,0.206177,0.344971,0.431030,0.413269,0.311218,-0.217773,0.242065,0.248047
1.508179,-0.225220,0.401794,0.374573,0.268982,0.559875,0.370789,0.487488,0.449097,-0.050964
0.031982,0.130859,-0.158630,0.116516,-0.033386,0.015686,0.358521,0.031372,0.146423,0.133179
-0.283447,0.882446,0.472900,0.359375,0.096741,-0.034546,-0.088806,0.103455,0.960510,0.233459
-0.094788,0.095886,-0.220154,0.115295,0.034485,0.128296,0.497131,0.151794,0.336121,0.195618
0.879333,0.218140,0.416443,0.329163,0.132568,0.289185,0.377869,0.290344,0.325623,0.221313
0.019287,-0.116089,0.021118,0.339050,0.731445,0.259888,0.373474,-0.052979,0.232483,0.588318
1.159119,-0.757812,0.231323,0.255066,0.290466,0.336548,0.546936,0.155518,0.324097,0.312561
-0.164062,-0.110779,0.091980,0.272949,0.245300,-0.038025,0.238708,-0.046448,0.097168,0.191345
-0.169922,0.425842,0.152222,0.065796,-0.073547,-0.066528,0.369263,0.032532,0.566528,0.094727
0.237671,0.305664,0.341980,-0.037170,0.426147,-0.179443,0.746155,-0.147705,0.921997,0.222900
-0.132874,-0.199768,-0.081238,0.283325,0.640808,0.101624,0.312500,-0.022888,0.373291,0.448059
0.299133,-0.184814,1.012329,0.258850,0.082275,0.328918,0.549072,0.018005,0.812866,0.409973
0.797852,-0.257874,0.752930,0.983887,0.111633,0.572144,0.930481,-0.122681,0.926819,0.740295
0.726501,-0.080383,0.666382,0.366272,0.056824,0.132568,0.641602,0.266052,0.412964,0.388489
-0.144287,0.634216,0.246826,0.203491,-0.030884,-0.015503,-0.078308,0.120056,0.565125,0.229492
-0.054504,0.199341,-0.042297,0.111450,0.023438,-0.035339,0.242432,0.066101,0.102600,0.034912
-0.032166,0.540344,0.145447,0.085999,0.040039,0.061707,-0.046387,0.155762,0.385742,0.149658
0.178223,-0.075439,-0.036987,0.499573,0.093262,0.180603,0.509705,-0.064575,0.263489,0.104492
-0.095886,-0.192139,-0.083069,0.001831,0.844727,0.337402,0.287231,-0.132446,0.569885,0.595947
0.218994,-0.298523,-0.010986,0.351074,0.491577,0.058838,0.637878,0.298279,0.130859,0.460083
0.200989,0.006836,0.938843,0.254639,0.311462,-0.066589,0.365295,-0.159912,0.581787,0.176392
0.033508,-0.234070,-0.136108,0.806396,0.704895,0.379761,0.487244,0.220703,0.691101,0.633423
0.475220,-0.178650,0.063599,0.404602,0.641785,0.150513,0.355408,0.229919,0.241882,0.325806
0.320251,0.133423,0.146301,0.235535,0.463562,0.069763,0.081055,0.403564,0.595337,0.178894
0.026672,-0.275269,0.149780,0.886902,0.606628,0.304138,0.404968,0.271362,0.523254,0.659485
-0.038452,0.333130,0.085510,0.184631,0.194214,0.137207,0.007324,0.017761,0.451904,0.380188
0.054260,-0.098328,-0.182678,0.046631,0.912598,0.196228,0.629456,0.054382,0.513306,0.758484
0.830627,-0.392334,0.360291,0.311035,0.369934,0.462097,0.224976,0.144287,0.725708,0.454224
0.081970,-0.079346,0.201477,0.427979,0.215820,0.367371,0.163391,-0.020996,0.574829,0.261047
0.232849,0.403015,0.202393,0.382751,0.092468,-0.101074,0.332764,0.271240,0.590210,0.035706
0.012634,0.076294,0.047241,0.156982,0.332642,0.363586,-0.139587,0.741272,0.693604,0.308350
0.418884,-0.287170,0.101746,0.700317,-0.316711,0.285522,0.633850,0.346924,0.273865,0.325928
0.517944,-0.301636,-0.177063,0.089355,0.571594,0.417908,0.268677,0.526794,0.422180,0.778748
0.545654,-0.014771,0.459167,0.410706,0.361084,-0.043457,0.774231,0.158813,0.257019,0.171448
0.762573,-0.132568,0.501465,0.443848,0.584900,0.122437,0.862305,0.494995,0.643555,0.617615
-0.022400,-0.088806,0.240845,0.184875,0.351807,0.341003,-0.089722,0.677795,0.772522,0.445435
-0.038147,0.396606,0.066895,0.051758,-0.015198,-0.005615,-0.014709,0.113586,0.313843,0.089539
0.275330,0.017639,0.877258,0.286255,0.467590,0.257751,0.182007,0.272339,0.654663,-0.329468
-0.023926,0.045593,0.247803,0.370178,0.455444,0.120728,0.491516,0.282593,0.835083,0.507751
-0.143860,0.067505,0.005432,0.126770,0.449280,-0.002319,0.225525,-0.086487,0.303772,0.113342
-0.000122,0.622253,0.117920,0.093323,-0.053040,-0.130676,0.175598,0.138306,0.472412,0.043457
-0.140503,0.095093,0.131836,0.019653,0.376099,0.257812,-0.164673,0.229736,0.485901,0.388306
0.343140,-0.007141,0.122986,0.283508,-0.149780,0.278015,0.480713,0.366394,0.451233,0.231873
0.200623,0.204468,0.100159,0.526855,-0.016052,0.352478,0.003174,-0.062683,0.421570,0.096069
0.326599,-0.150269,0.468506,0.184937,0.298462,-0.001282,0.781616,-0.237915,0.420593,0.235779
0.180237,-0.308594,0.411316,0.042603,0.589966,0.393433,0.103333,0.486755,0.924805,0.552063
-0.086487,-0.048340,0.078796,-0.015930,0.453735,0.282654,-0.155457,0.104736,0.463257,0.325623
0.315491,0.010193,0.165283,0.086182,0.491028,0.049866,0.332703,0.105042,0.165344,0.492676
0.195496,0.231812,0.545166,0.040466,0.278259,0.273376,0.462585,0.171204,0.184937,0.071472
0.069641,0.486267,0.674377,0.168640,0.074280,0.009155,0.410217,0.034424,0.665405,0.153992
0.175598,0.118713,0.178345,0.502747,0.947021,0.147278,0.098755,-0.040894,0.547424,0.569763
-0.154907,0.411804,-0.091370,0.186218,0.032776,0.038879,0.288696,0.197937,0.271362,0.114197
0.340881,-0.237305,0.116089,0.360779,0.099915,0.478821,0.374695,-0.340576,0.551392,0.141418
0.304993,-0.371948,0.200500,0.463135,0.860962,0.238159,0.454712,-0.053711,0.315857,0.408142
0.466553,0.023438,0.517578,0.174561,0.557434,0.038269,0.342834,0.249817,1.312805,0.040955
-0.103027,0.077820,0.031738,0.415466,0.514954,0.273560,0.115906,0.073242,0.247925,0.323059
-0.085693,0.309204,0.112976,-0.013428,0.275146,0.128052,0.178040,0.187988,0.320129,0.214233
0.227112,-0.095093,0.097046,0.434326,-0.090576,0.030945,0.612671,0.031921,0.074158,0.163208
1.310425,0.116028,0.832581,0.399719,0.047668,0.240723,0.266663,-0.124390,0.534546,-0.019714
-0.034668,0.182129,0.508423,0.656860,0.260742,-0.041809,0.431274,-0.245483,0.671326,0.127441
0.594055,-0.056213,0.417969,0.525635,1.098328,-0.039673,0.308594,0.152771,0.713745,0.670471
0.178406,0.360474,0.588501,0.117554,-0.238098,-0.015381,0.408264,-0.081970,0.567017,0.117798
0.146973,0.081116,-0.159241,0.399719,0.979858,0.240723,0.607971,0.100098,0.769714,0.692932
-0.027100,0.042786,-0.113220,-0.080750,-0.025818,0.001648,0.309570,-0.041565,0.181824,0.124146
0.199768,0.196838,-0.195618,0.330994,0.843018,0.126831,0.516907,0.133057,0.584229,0.795166
0.446228,-0.228333,-0.141846,0.201782,-0.063599,0.315247,0.328064,-0.035706,0.371521,0.226685
0.208069,-0.138428,0.149292,0.140381,0.403137,0.262512,-0.006775,0.223389,0.287964,0.412720
-0.057190,0.010742,-0.065247,0.043579,0.510193,0.289001,0.121460,0.147766,0.346741,0.365723
0.292969,0.340027,0.588501,0.303345,-0.165588,0.115723,0.484009,0.008057,0.611694,0.311523
0.268921,0.363098,0.264771,0.278687,-0.087646,-0.056213,0.530090,0.053589,0.734802,0.156677
0.827820,-0.131409,1.014099,0.237732,0.150269,-0.002441,0.865051,-0.064880,0.450928,0.096069
1.071716,-0.002502,0.286926,0.284180,0.458679,-0.020264,0.514832,0.249084,0.289124,-0.006531
0.264771,0.152527,0.145752,0.098877,0.352539,0.068298,0.458313,0.340027,0.719177,0.206238
0.092590,0.186951,0.206543,0.067139,0.065552,0.053711,0.163330,0.583435,0.428223,0.005066
0.248108,0.090088,0.151855,0.280579,0.297058,0.341919,0.150940,0.397095,0.488831,0.442810
-0.150696,0.174255,0.082336,0.081360,0.452942,0.399109,-0.202148,0.437561,0.726196,0.531982
-0.049622,-0.002930,-0.170227,0.291138,0.278198,0.250427,0.382202,0.097046,0.321594,0.388062
-0.039978,0.404114,0.068115,0.080872,-0.062988,-0.014099,0.369324,0.013611,0.409302,-0.037964
0.457275,-0.158081,0.203186,0.626099,-0.140625,0.090759,0.812134,0.059937,0.836914,0.385559
-0.214417,0.533630,0.003113,0.115173,0.021118,0.032654,0.242798,0.142273,0.495422,0.088501
0.360901,-0.213806,0.328796,0.530334,0.638062,0.467957,0.290527,-0.232239,0.453186,0.191040
